-0.140424, -0.319838, 0.114062, -0.0192998, 0.0343372, -0.00255912, -0.0917485, -0.0215001, 0.122881, 0.00662536, -0.013479, 0.00656455, 0.00957079, -0.000889414, -0.000401741, -0.283399, -0.222061, 9.84166
-0.142211, -0.320394, 0.113495, -0.0193002, 0.034341, -0.00259466, -0.0924075, -0.0250474, 0.117655, -0.000445325, -0.00687625, 0.000624888, -0.000637418, 0.00177929, 0.00469631, -0.403716, -0.183349, 9.80646
-0.143496, -0.320968, 0.112003, -0.0192496, 0.0344625, -0.00245045, -0.0924108, -0.0231065, 0.114725, 0.00778709, -0.00501821, -0.00219442, 0.00778709, -0.00501821, -0.00219442, -0.300072, -0.143824, 9.84408
-0.143943, -0.321307, 0.11024, -0.0190899, 0.0345089, -0.00241307, -0.0926266, -0.0220365, 0.110441, 0.00482146, -0.00277277, -0.00781877, 0.00178469, -0.0116967, 0.00388797, -0.394356, -0.165821, 9.93378
-0.14461, -0.321569, 0.109146, -0.0190064, 0.034344, -0.00218318, -0.0930973, -0.0221648, 0.107467, -0.00199003, 0.00105784, 0.0140025, 0.000738866, -0.00793573, -0.00136657, -0.374623, -0.202241, 9.94416
-0.145877, -0.322063, 0.108034, -0.0189492, 0.0343419, -0.00220486, -0.0942945, -0.0266989, 0.105543, 0.00525336, 0.00276257, 0.00430026, -0.00283387, -0.00135769, 0.00270303, -0.401335, -0.226865, 9.83091
-0.148841, -0.323179, 0.107879, -0.018893, 0.0343419, -0.00230675, -0.0948598, -0.026354, 0.100857, 0.0109417, -0.00173378, 0.001081, 0.00110625, 0.00164566, -0.00180036, -0.442806, -0.243087, 9.73784
-0.149281, -0.323421, 0.107315, -0.0188798, 0.0344371, -0.00238566, -0.0957579, -0.0292703, 0.100969, 0.00072998, -0.00134544, 0.000733177, 0.000369255, 0.00271018, -0.00389306, -0.425893, -0.265701, 9.77413
-0.150474, -0.32374, 0.105024, -0.020494, 0.0346075, -0.00246767, -0.0937023, -0.0151421, 0.131318, -0.120969, 0.00593381, 0.00983166, -0.120969, 0.00593381, 0.00983166, -0.268113, 0.227299, 10.8327
-0.151573, -0.323694, 0.106035, -0.0279341, 0.0360278, -0.00176541, -0.0909354, -0.0104671, 0.191253, -0.187608, 0.0810518, 0.0204489, -0.149792, 0.0364984, 0.0116472, -0.364355, -0.17225, 12.1517
-0.153116, -0.323381, 0.111367, -0.0353124, 0.0378733, -0.00131661, -0.0864422, -0.00154858, 0.2963, -0.262405, 0.0112128, -0.00395388, -0.112643, 0.0495251, 0.00438897, -0.405553, -0.274367, 12.3685
-0.151829, -0.321353, 0.125711, -0.0440485, 0.0395806, -0.00162338, -0.0801553, 0.0141539, 0.439743, -0.219814, 0.0178918, -0.0164396, -0.0437847, 0.0390671, -0.00571557, -0.410389, -0.251589, 11.994
-0.15154, -0.319593, 0.140219, -0.046675, 0.0405985, -0.00172837, -0.0750461, 0.0285239, 0.523753, 0.0235864, 0.0174211, 0.00793249, -0.153124, -0.000913525, -0.000197663, -0.368473, -0.247414, 11.9242
-0.151913, -0.316099, 0.170297, -0.04901, 0.0413401, -0.00153257, -0.0655886, 0.047977, 0.654394, 0.115453, 0.0220137, -0.010725, 0.115453, 0.0220137, -0.010725, -0.405294, -0.269392, 12.0483
-0.151671, -0.313121, 0.194619, -0.0515924, 0.0408803, -0.00118069, -0.0609862, 0.0595769, 0.740373, -0.109632, -0.0173471, 0.00107171, 0.169627, 0.0188172, 0.0028344, -0.452744, -0.272796, 11.9438
-0.148999, -0.307326, 0.235446, -0.050467, 0.040846, -0.00105255, -0.0529462, 0.0754327, 0.841229, -0.0711735, -0.0039238, 0.0154371, -0.0711735, -0.0039238, 0.0154371, -0.436794, -0.298767, 11.3112
-0.147432, -0.302988, 0.265306, -0.0472825, 0.0412863, -0.00112945, -0.0543238, 0.0812733, 0.837346, -0.0114506, 0.0279581, -0.00796911, -0.0551178, 0.021074, 0.0190679, -0.413977, -0.250403, 9.1525
-0.146957, -0.298799, 0.294551, -0.0489031, 0.0419089, -0.000765755, -0.0557352, 0.085998, 0.798228, 0.0581823, 0.0101614, 0.0126633, 0.0211851, 0.0336743, -0.00359333, -0.474129, -0.22116, 8.70884
-0.14545, -0.294218, 0.321367, -0.0488843, 0.0435053, -0.000627626, -0.0566012, 0.0921863, 0.754007, -0.0681412, 0.0461566, 0.00396746, 0.0558042, 0.033761, 0.000119783, -0.426543, -0.376548, 8.82078
-0.143587, -0.28698, 0.359586, -0.0481481, 0.0455002, -0.000487767, -0.0545191, 0.0993106, 0.706713, -0.0327215, 0.0286971, 0.00760817, 0.0225406, 0.0176405, 0.00647731, -0.323231, -0.390873, 9.20974
-0.142935, -0.282313, 0.382888, -0.0471188, 0.0460997, -0.000295201, -0.0511212, 0.10368, 0.684096, 0.0628574, 0.00265091, 0.0135142, -0.00487865, 0.0134672, -0.00672693, -0.302664, -0.280821, 9.25724
-0.14262, -0.277372, 0.406363, -0.0467936, 0.0462375, -0.000248421, -0.0494919, 0.108536, 0.65877, 0.0291409, 0.00395197, -0.0140528, 0.0506026, 0.000862717, 0.0119658, -0.374208, -0.380806, 9.1606
-0.142574, -0.270031, 0.438034, -0.044514, 0.0459678, 0.000160384, -0.0511358, 0.111612, 0.620098, 0.046003, -0.00740524, 0.000809832, 0.046003, -0.00740524, 0.000809832, -0.416393, -0.391372, 9.2263
-0.143083, -0.265085, 0.458242, -0.0431439, 0.0461474, 0.000145831, -0.0528098, 0.115545, 0.600247, 0.0107264, -0.00792807, -0.0124399, 0.0101564, 0.0117527, 0.00296867, -0.561858, -0.414416, 9.4289
-0.143057, -0.259809, 0.478468, -0.0422489, 0.0463512, 0.000129626, -0.0523932, 0.116348, 0.578872, 0.0460851, 0.00762477, -0.00533528, 0.0670151, 0.0165235, 0.00254194, -0.440724, -0.410263, 9.35199
-0.142261, -0.252879, 0.50631, -0.0406581, 0.046939, 0.000386048, -0.0498629, 0.115945, 0.547177, 0.030495, -0.00228564, 0.00302545, 0.030495, -0.00228564, 0.00302545, -0.471748, -0.274345, 9.31978
-0.14208, -0.247971, 0.525401, -0.0399717, 0.0470229, 0.00025568, -0.0503659, 0.117819, 0.530142, 0.00440218, 0.00798212, 0.00202265, 0.0498381, -0.00100472, -0.000678373, -0.417075, -0.368538, 9.37754
-0.142238, -0.243042, 0.54425, -0.0387373, 0.0468647, 0.000384581, -0.0511352, 0.118214, 0.512695, 0.028778, -0.000765325, 0.00278996, 0.00871094, 0.0170963, 0.000139183, -0.45038, -0.390681, 9.45288
-0.142295, -0.235647, 0.572653, -0.0374017, 0.0472643, 0.000501678, -0.0494867, 0.115314, 0.486523, 0.0250292, 0.00338052, -0.00219359, -0.0140256, 0.0218944, 0.00932149, -0.435582, -0.386682, 9.28766
-0.14094, -0.230976, 0.589863, -0.0374182, 0.0477578, 0.000628253, -0.0480452, 0.113325, 0.466252, 0.00565273, 0.000487292, 0.00462633, 0.0388014, -0.0104225, -0.000179373, -0.427376, -0.462018, 9.41543
-0.139783, -0.224424, 0.613805, -0.0367423, 0.0478197, 0.000788559, -0.0471211, 0.109632, 0.438939, -0.0137076, -0.00534821, 0.00569112, 0.0424649, -0.00435228, 0.00276205, -0.475389, -0.348767, 9.44932
-0.139365, -0.219711, 0.630651, -0.0359033, 0.0478923, 0.000898477, -0.0465121, 0.109139, 0.424084, -0.0107692, -0.00285965, -0.0100576, -0.0217578, -0.00477722, 0.000414338, -0.513461, -0.565871, 9.38397
-0.13786, -0.212943, 0.652934, -0.0353637, 0.0477456, 0.000833875, -0.0481286, 0.106883, 0.398875, -0.00911948, -0.0103912, 0.00176527, -0.0214307, 0.00187711, -0.00634057, -0.492294, -0.386497, 9.4495
-0.136508, -0.207978, 0.667991, -0.035238, 0.0480196, 0.000674521, -0.0476322, 0.106931, 0.384724, 0.0466821, 0.0103124, 0.00816059, 0.00619855, -0.0096064, -0.000191384, -0.4583, -0.223208, 9.44629
-0.135104, -0.201456, 0.687019, -0.0342134, 0.0484264, 0.000613819, -0.0464175, 0.105818, 0.364327, 0.0464069, 0.00770504, -0.00363606, 0.0464069, 0.00770504, -0.00363606, -0.448894, -0.324341, 9.42417
-0.134738, -0.196434, 0.701381, -0.0338446, 0.0484256, 0.000691575, -0.0463696, 0.105315, 0.351318, -0.0176011, -0.00181288, 0.00140435, 0.0346145, 0.00738107, -0.0176612, -0.484283, -0.322037, 9.47426
-0.134392, -0.190033, 0.719119, -0.0328491, 0.048634, 0.000439532, -0.0450004, 0.102059, 0.329759, -0.0124682, -0.00784953, -0.0122739, -0.0124682, -0.00784953, -0.0122739, -0.451575, -0.480887, 9.52975
-0.132185, -0.185049, 0.729295, -0.032589, 0.0485006, 0.000461607, -0.0433032, 0.102853, 0.313728, 0.035397, 0.00620581, -0.00185953, -0.00340848, -0.0154664, -0.0116506, -0.553099, -0.339501, 9.49505
-0.129625, -0.177444, 0.743655, -0.0317029, 0.0479953, 0.000251022, -0.0432233, 0.100369, 0.297369, 0.0412335, 0.010404, 0.0047459, 0.0412335, 0.010404, 0.0047459, -0.486007, -0.355283, 9.54317
-0.128522, -0.17294, 0.752567, -0.0316235, 0.0480362, 0.000164411, -0.0441942, 0.0996609, 0.28784, 0.015604, -0.0181688, -0.00914741, 0.0420387, 0.00187878, -0.0113967, -0.527479, -0.326357, 9.66785
-0.127347, -0.168263, 0.762028, -0.0306358, 0.0481538, 0.000108418, -0.044114, 0.0994071, 0.280549, 0.00522245, 0.0274037, 0.00293378, -0.00532205, -0.00918202, 0.00547164, -0.488616, -0.366249, 9.63268
-0.123957, -0.160927, 0.775956, -0.0299846, 0.0480308, 0.000862542, -0.0413786, 0.0955966, 0.268354, -0.000437068, 0.00715019, 0.017011, -0.000437068, 0.00715019, 0.017011, -0.434125, -0.455627, 9.53278
-0.122035, -0.156207, 0.785131, -0.0293915, 0.0481089, 0.000739364, -0.04094, 0.0918196, 0.256092, 0.0432293, -0.0249552, -0.008759, -0.012193, -0.0234406, 0.00211677, -0.448889, -0.349308, 9.57967
-0.120604, -0.151692, 0.794372, -0.0295058, 0.0477891, 0.00086251, -0.0417884, 0.0896166, 0.246829, -0.00743328, 0.0155917, 0.00338037, 0.0359427, -0.0060273, -0.0152399, -0.582256, -0.37098, 9.41409
-0.118372, -0.145373, 0.807418, -0.0290953, 0.0477023, 0.000796589, -0.0435689, 0.0843093, 0.233511, -0.00114082, 0.00692467, -0.00495216, 0.027863, 0.00825898, 0.00392189, -0.425217, -0.239401, 9.65832
-0.11394, -0.138773, 0.819978, -0.0287925, 0.0478677, 0.000864253, -0.0402044, 0.0810642, 0.221557, 0.00782766, -0.00200701, 0.00796044, 0.00782766, -0.00200701, 0.00796044, -0.400866, -0.345401, 9.65795
-0.112499, -0.135177, 0.82717, -0.0282566, 0.0477284, 0.0010757, -0.0394853, 0.0806817, 0.212709, -0.0109792, 0.00343593, -0.00511104, -0.00998901, -0.0166271, -0.00131644, -0.574017, -0.38476, 9.62977
-0.11039, -0.130926, 0.835205, -0.027891, 0.0471759, 0.00112247, -0.0408694, 0.0779307, 0.202473, 0.0249888, -0.0116705, 0.0153094, 0.00494366, -0.0104442, 0.00693963, -0.524645, -0.411198, 9.52999
-0.107067, -0.125055, 0.845485, -0.0274887, 0.0469712, 0.00110652, -0.0394676, 0.0744828, 0.192534, 0.00946533, -0.00887552, -0.00182078, 0.0213175, 0.00437153, -6.33239e-05, -0.477896, -0.241429, 9.56002
-0.104223, -0.120979, 0.852205, -0.0271546, 0.0468848, 0.00104395, -0.0398586, 0.0729633, 0.184349, -0.0149527, -0.0135636, 0.00340725, 0.0165145, -0.0210532, -0.00145981, -0.480138, -0.445016, 9.65564
-0.100773, -0.115022, 0.862776, -0.0266877, 0.0464585, 0.00106791, -0.0382062, 0.0688737, 0.172929, -0.00156909, -0.00740881, -0.00637679, -0.00156909, -0.00740881, -0.00637679, -0.380531, -0.436661, 9.65726
-0.0999664, -0.111635, 0.869314, -0.0264211, 0.0458622, 0.00132963, -0.0399215, 0.063969, 0.165208, 0.00372326, -0.020994, -0.00473505, 0.00968987, -0.00564035, 0.00853595, -0.43243, -0.431403, 9.60287
-0.097846, -0.108185, 0.87506, -0.0264709, 0.0458183, 0.00148254, -0.0383106, 0.0619567, 0.160195, -0.0157269, 0.00958542, -0.00220728, 0.00353179, -0.00588189, -0.0146935, -0.383486, -0.29339, 9.76294
-0.0937697, -0.102715, 0.882711, -0.0264834, 0.045522, 0.00135944, -0.0377249, 0.0600741, 0.148153, -0.000741359, -0.00676933, 0.00106262, 0.00863664, -0.0124901, 0.00322105, -0.406158, -0.282731, 9.5062
-0.0922004, -0.0994328, 0.887104, -0.0262236, 0.0452585, 0.00148904, -0.0396768, 0.0597007, 0.141323, 0.0152102, -0.00591936, -0.00371519, 0.000572277, -0.00870972, 0.00754954, -0.514552, -0.223324, 9.62308
-0.0899512, -0.0944004, 0.893256, -0.0255957, 0.045187, 0.00121485, -0.0370648, 0.0576403, 0.135686, 0.0140403, 0.00436655, -0.01765, 0.0140403, 0.00436655, -0.01765, -0.395275, -0.245079, 9.76251
-0.0877376, -0.0908526, 0.89647, -0.0252864, 0.0448355, 0.000959316, -0.0370535, 0.0567602, 0.13241, 0.0101879, -0.00474952, -0.00336879, 0.00527678, 0.0146836, -0.0154377, -0.403814, -0.31107, 9.62925
