-0.0137945, 0.0176426, 0.229458, -0.0196837, 0.0218913, 0.00559495, 0.00317549, 0.0390295, -0.0362069, 0.00184307, -0.0026533, 0.000544394, 0.00184307, -0.0026533, 0.000544394, -0.16711, -0.0351931, 9.86921
-0.0134547, 0.0183779, 0.229843, -0.0197609, 0.0218473, 0.00555458, 0.001785, 0.0460664, -0.0369304, -0.00935471, -0.0116928, -0.00725759, 0.00289307, 0.00542682, -0.0105594, -0.188888, -0.163468, 9.82197
-0.0131561, 0.0192162, 0.230736, -0.0196208, 0.0219785, 0.005404, 0.00230508, 0.0436132, -0.0364761, 0.00328046, 0.00488221, -0.00421939, -0.0069895, -0.011479, 0.0115747, -0.108834, 0.255065, 9.85378
-0.0121029, 0.0191963, 0.232736, -0.0194908, 0.0218553, 0.00549531, 0.00454394, 0.0394939, -0.0338193, 0.00325932, -0.000222335, 0.00310012, 0.00325932, -0.000222335, 0.00310012, -0.182955, -0.449307, 9.83527
-0.0114936, 0.0196659, 0.233288, -0.0195668, 0.0217989, 0.00565529, 0.0045085, 0.047783, -0.0345063, 0.00221452, -0.00856782, -0.00819214, -0.00776733, 0.00557262, -0.0121012, -0.266309, -0.0572043, 9.78775
-0.0109751, 0.0200673, 0.233183, -0.0195133, 0.0216577, 0.00550339, 0.00518823, 0.0472201, -0.0342881, 0.0062405, -0.00497788, -9.17898e-05, 0.0065727, 0.00194852, 0.0102582, -0.276852, -0.0249452, 9.68075
-0.0103716, 0.0214958, 0.232571, -0.019446, 0.0216375, 0.00577569, 0.00628995, 0.0455153, -0.0339784, 0.00217105, -0.00336214, -0.00811762, -0.00476009, -0.00446072, 0.00199716, -0.252671, 0.232875, 9.75698
-0.00991538, 0.0223908, 0.232597, -0.0194511, 0.0216513, 0.00581436, 0.00620226, 0.0495691, -0.0349315, 0.000978264, 0.0036596, 0.00347535, 0.00845252, -0.00752547, 0.000137485, -0.12812, -0.407222, 9.74845
-0.00942347, 0.0234958, 0.232334, -0.0193371, 0.0216246, 0.00585084, 0.00830027, 0.0555125, -0.0363943, 0.00341387, -0.00128793, -0.00508192, 0.000392414, 0.00998514, -0.000233858, -0.139683, 0.153556, 9.76006
-0.00852846, 0.0242717, 0.231714, -0.0194414, 0.0217416, 0.00575289, 0.00976989, 0.0581396, -0.0359797, 0.00345709, 0.00666311, -0.00177276, 0.00345709, 0.00666311, -0.00177276, -0.207536, -0.11136, 9.87488
-0.00792739, 0.0247612, 0.231466, -0.0195353, 0.0219187, 0.00601975, 0.0088667, 0.0536962, -0.0313294, -0.00651668, 0.00942214, 0.00580659, 0.0392454, 0.000261245, 0.0137991, -0.393542, -0.444109, 10.2825
-0.00758177, 0.0253604, 0.231693, -0.0179932, 0.0220049, 0.00638401, 0.00356852, 0.0457177, 0.00540572, 0.109843, -0.00397019, 0.0136203, 0.160718, -0.102469, -0.00574451, -0.262847, -0.0902778, 11.1739
-0.00729001, 0.0258522, 0.236202, -0.00845537, 0.016701, 0.00572139, 0.00257987, 0.0434987, 0.109454, 0.15513, -0.0665679, -0.030194, 0.182851, -0.125253, -0.0322934, -0.16626, -0.0553205, 11.7606
-0.00714673, 0.0253121, 0.243288, -0.00180239, 0.0121521, 0.00495809, 0.000636286, 0.0370842, 0.189288, 0.107408, -0.111145, -0.0145677, 0.124571, -0.0804265, -0.00723628, -0.221251, -0.0952323, 11.8201
-0.00720758, 0.0246309, 0.260636, 0.00486162, 0.0077356, 0.00449822, -0.0031014, 0.0274186, 0.309777, 0.0383645, -0.0645483, -0.0119391, 0.0326053, -0.0349364, -0.00821979, -0.228131, -0.16233, 11.7158
