-0.072169,0.033479,0.044886,-0.0094159,1
-0.071113,0.033153,0.045032,-0.01079,1
-0.070128,0.03583,0.046108,-0.013778,1
-0.069362,0.033497,0.044613,-0.015546,1
-0.068805,0.034622,0.049795,-0.016722,1
-0.068596,0.034922,0.048898,-0.018064,1
-0.067869,0.026402,0.043971,-0.0076812,1
-0.06714,0.026465,0.042726,-0.0074351,1
-0.065824,0.025724,0.041139,-0.0071233,1
-0.065051,0.025381,0.04071,-0.0099502,1
-0.063996,0.025585,0.036793,-0.00978,1
-0.063229,0.025226,0.036652,-0.0095107,1
-0.062331,0.025984,0.035978,-0.01014,1
-0.061513,0.027519,0.036877,-0.0096629,1
-0.06071,0.026834,0.034788,-0.011265,1
-0.060474,0.025826,0.030617,-0.013355,1
-0.061074,0.034588,0.034982,-0.026734,1
-0.062137,0.035182,0.035902,-0.029493,1
-0.063164,0.034823,0.036251,-0.032404,1
-0.064123,0.035883,0.035688,-0.032927,1
-0.064598,0.036195,0.036344,-0.03305,1
-0.064825,0.036856,0.036255,-0.033532,1
-0.06471,0.038371,0.037897,-0.033898,1
-0.064739,0.039249,0.039639,-0.035413,1
-0.064155,0.039828,0.040165,-0.034799,1
-0.063857,0.042361,0.040288,-0.036986,1
-0.063858,0.041315,0.038381,-0.035331,1
-0.064043,0.042324,0.037084,-0.037578,1
-0.064266,0.043616,0.034678,-0.038351,1
-0.064531,0.044015,0.033541,-0.037271,1
-0.065191,0.043483,0.031367,-0.040008,1
-0.066311,0.042006,0.029791,-0.041346,1
-0.067213,0.042553,0.030562,-0.043756,1
-0.068071,0.04185,0.028581,-0.045271,1
-0.06925,0.041598,0.027153,-0.045112,1
-0.071779,0.039556,0.02556,-0.047511,1
-0.073618,0.039811,0.025592,-0.050204,1
-0.075192,0.038729,0.024216,-0.049662,1
-0.076241,0.03808,0.022894,-0.049546,1
-0.076912,0.033989,0.021547,-0.049714,1
-0.077157,0.034578,0.02066,-0.048534,1
-0.077273,0.033896,0.021086,-0.047014,1
-0.077024,0.032424,0.021054,-0.045027,1
-0.077156,0.03118,0.021742,-0.044377,1
-0.07674,0.028976,0.021939,-0.044724,1
-0.077694,0.030267,0.02193,-0.044944,1
-0.077889,0.029718,0.022537,-0.043932,1
-0.078295,0.028607,0.019349,-0.044672,1
-0.077966,0.028608,0.017836,-0.041233,1
-0.077163,0.026741,0.019228,-0.036263,1
-0.075106,0.023138,0.016396,-0.032435,1
-0.073867,0.02148,0.015752,-0.029279,1
-0.071827,0.020414,0.017165,-0.026962,1
-0.069112,0.023307,0.01697,-0.022099,1
-0.06698,0.021828,0.015477,-0.017535,1
-0.065416,0.017088,0.014089,-0.01207,1
-0.065152,0.014013,0.012301,-0.010874,1
-0.065144,0.012206,0.01212,-0.0069448,1
-0.064806,0.011596,0.011814,-0.0029482,1
-0.064152,0.0097743,0.010555,-0.0016956,1
-0.063514,0.0096749,0.0090085,0.00014229,1
-0.062959,0.0095758,0.0057828,0.0013101,1
-0.062272,0.0066581,0.0035917,-0.00050353,1
-0.061939,-0.01272,-0.0076973,-0.013337,1
-0.062047,-0.040815,-0.022839,-0.022597,1
-0.063031,-0.071322,-0.042028,-0.034535,1
-0.065078,-0.11083,-0.06575,-0.033292,1
-0.066531,-0.13442,-0.084664,-0.030407,1
-0.068242,-0.1578,-0.10358,-0.026043,1
-0.0687,-0.17,-0.11275,-0.024087,1
-0.068691,-0.18086,-0.11926,-0.022748,1
-0.067661,-0.19205,-0.12914,-0.018465,1
-0.066503,-0.19721,-0.13342,-0.017533,1
-0.065177,-0.20091,-0.13585,-0.020909,1
-0.064616,-0.20186,-0.13807,-0.021107,1
-0.063817,-0.20182,-0.13924,-0.020532,1
-0.062581,-0.19978,-0.13741,-0.01687,1
-0.062019,-0.19825,-0.13779,-0.017338,1
-0.060499,-0.19318,-0.13446,-0.018842,1
-0.05877,-0.18976,-0.13205,-0.019488,1
-0.057743,-0.18481,-0.12997,-0.017739,1
-0.054962,-0.18008,-0.12365,-0.016529,1
-0.053241,-0.17461,-0.12051,-0.016391,1
-0.051113,-0.16612,-0.11347,-0.02021,1
-0.050107,-0.16157,-0.10998,-0.018918,1
-0.049331,-0.15705,-0.10541,-0.018404,1
-0.04736,-0.15051,-0.098592,-0.018432,1
-0.046039,-0.14439,-0.091522,-0.017568,1
-0.043987,-0.13364,-0.082992,-0.018384,1
-0.042433,-0.12556,-0.074896,-0.020366,1
-0.039885,-0.11524,-0.06781,-0.016249,1
-0.037838,-0.11184,-0.063615,-0.014911,1
-0.035611,-0.1041,-0.058108,-0.01713,1
-0.033976,-0.09675,-0.051221,-0.022431,1
-0.033051,-0.089814,-0.047552,-0.022162,1
-0.032417,-0.080952,-0.041105,-0.022636,1
-0.032178,-0.072916,-0.039256,-0.021899,1
-0.03158,-0.065226,-0.032137,-0.024057,1
-0.031115,-0.057974,-0.028777,-0.024503,1
-0.032272,-0.050148,-0.023363,-0.024704,1
-0.034171,-0.044537,-0.019415,-0.022884,1
-0.034917,-0.036763,-0.015785,-0.021483,1
-0.034786,-0.027425,-0.01235,-0.018382,2
-0.033986,-0.021745,-0.0076178,-0.00035098,2
-0.028136,-0.0055342,0.0030797,0.25933,2
0.010442,0.025052,0.021021,0.91433,2
0.053235,0.028076,0.020334,1.0825,2
0.11669,0.023743,0.018953,0.95406,2
0.15776,0.019182,0.017513,0.83608,2
0.18822,0.02082,0.017164,0.78554,2
0.23242,0.026641,0.020999,0.74322,2
