-0.0058305,-0.0006707,0.00048914,0.00077286,1
-0.005815,0.00027805,-2.4591e-06,0.00018832,1
-0.0057731,-0.00034851,0.00014342,0.00049882,1
-0.0057773,-0.00094357,0.0016098,-5.0837e-05,1
-0.0057986,-0.0022295,-0.00083027,-0.00025512,1
-0.0058124,0.0022406,0.0016295,-0.00016763,1
-0.0058396,0.00069993,-0.0013458,-0.00032168,1
-0.0058079,0.00050958,-0.0013816,0.00037992,1
-0.0058246,-0.0015152,-6.0089e-05,-0.00020015,1
-0.0058523,0.00055207,0.00029021,-0.00033663,1
-0.0058643,0.00045972,-0.0012673,-0.00014436,1
-0.0058763,-0.00054607,0.00089558,-0.00014425,1
-0.0058501,-0.001969,-0.0010905,0.00031462,1
-0.0058377,0.002507,0.0021797,0.00014795,1
-0.0058421,-0.00050026,0.002061,-5.1687e-05,1
-0.0057843,0.0014907,0.00024477,0.00069534,1
-0.0058256,-0.00032658,-0.0031356,-0.00049449,1
-0.0058218,-0.00063945,0.0007672,4.5333e-05,1
-0.0058919,-0.00097661,-0.0017658,-0.00083673,1
-0.0059147,0.0005616,0.00065262,-0.00027411,1
-0.0058693,-0.0011974,-0.00092857,0.00054384,1
-0.0058735,0.0015618,0.00042166,-5.0354e-05,1
-0.0058452,0.0014583,0.00038032,0.00033892,1
-0.0057953,-0.0009652,0.0017418,0.00060526,1
-0.0057769,0.00035143,0.00013157,0.00021935,1
-0.0057703,-0.00026071,0.0015553,7.884e-05,1
-0.0057714,-0.00082752,-0.0009937,-1.3536e-05,1
-0.005776,0.0014002,-0.00019958,-5.4254e-05,1
-0.0057883,-0.0015331,-0.00054845,-0.00014748,1
-0.005843,0.00040042,-0.0015603,-0.00066285,1
-0.0058634,0.00092063,-0.00017364,-0.00024992,1
-0.005882,-0.00077052,-0.00020144,-0.00022034,1
-0.0058503,-0.0022461,-0.00097368,0.0003753,1
-0.0058783,0.0019686,0.0013992,-0.000335,1
-0.0058484,0.0010154,0.0023802,0.00035818,1
-0.0058192,-0.00085437,-0.00041159,0.00035745,1
-0.0058034,0.0001289,-0.00055077,0.00018623,1
-0.005803,-0.00011395,-0.00061773,4.6228e-06,1
-0.0057875,0.00028287,0.0006564,0.00018604,1
-0.005879,-0.00024216,-0.00092184,-0.0010998,1
-0.0058665,0.0014048,-0.00048479,0.00015115,1
-0.0059164,0.00024038,-1.1306e-05,-0.00060044,1
-0.005917,-0.001002,-0.00039659,-7.41e-06,1
-0.0058693,0.00078102,0.00016508,0.00057018,1
-0.0058389,-0.00035342,0.0014917,0.00036476,1
-0.005774,-0.0021276,0.00045635,0.00078158,1
-0.0057521,-0.00015905,-0.00014936,0.00026148,1
-0.0057822,0.0026161,0.0019801,-0.00036655,1
-0.0057575,-0.00068996,-0.0015547,0.00029336,1
-0.0058007,-0.0015899,-1.1868e-05,-0.00051892,1
-0.0057998,0.001331,-0.00038782,9.9636e-06,1
-0.0058283,0.00073833,0.00056371,-0.00034267,1
-0.0058534,-0.0013137,-0.00156,-0.00030048,1
-0.0058515,0.0010179,0.00027592,2.253e-05,1
-0.0058462,0.00038795,-0.00013001,6.2803e-05,1
-0.0058268,-0.00019312,0.0013549,0.00023245,1
-0.0058068,-0.0012338,-0.0011848,0.00023961,1
-0.0057428,-0.00055713,-0.00078034,0.00078142,1
-0.0057761,0.0010747,0.0024081,-0.00039374,1
-0.0058199,-0.0012128,-0.0013643,-0.00053599,1
-0.0058319,9.357e-05,-0.00028718,-0.00014162,1
-0.0059255,0.00025784,-0.0015107,-0.0011328,1
-0.0059067,-0.00047126,-0.00072572,0.00022282,1
-0.0058725,0.001482,0.0020164,0.00041366,1
-0.0058643,-0.0010935,3.2508e-05,9.9268e-05,1
-0.0058232,3.119e-05,-0.0017965,0.00049668,1
-0.0058292,0.0005425,0.0026418,-7.1252e-05,1
-0.0058494,4.4744e-05,-9.2326e-05,-0.00024174,1
-0.0058231,0.00034958,0.00043533,0.00031669,1
-0.0057955,-0.0011612,-0.00055635,0.00033195,1
-0.0057803,0.0010943,0.00018276,0.00018368,1
-0.005791,0.00066967,-0.0011333,-0.00013085,1
-0.0058282,0.00027142,-0.00035633,-0.00043791,1
-0.0058374,-0.0014964,0.00018909,-0.0001103,1
-0.0058516,-0.00060637,-0.00045331,-0.00017002,1
-0.0058955,0.00089256,-0.00043315,-0.00052503,1
-0.0058599,0.00048708,0.00027018,0.00042768,1
-0.0058144,-0.0006069,0.00086193,0.00055984,1
-0.0057859,0.00053118,0.00062843,0.00033402,1
-0.0057991,0.00043743,0.00045936,-0.00015762,1
-0.0058298,-0.00067979,-0.00088623,-0.00036932,1
-0.0058306,-0.00085564,0.00034537,-8.9624e-06,1
-0.0058511,0.00069066,-0.00060695,-0.00024701,1
-0.0058833,0.00027341,-0.00079405,-0.00039106,1
-0.0058567,-0.0012046,-0.00092202,0.00031458,1
-0.0059209,0.00072211,0.0015862,-0.00077799,1
-0.0058456,0.00031559,-0.00019715,0.00089474,1
-0.0058344,-0.00039435,5.5054e-05,0.00013459,1
-0.0058153,0.00048582,0.0014492,0.0002282,1
-0.00582,-0.0015411,0.00045141,-5.6312e-05,1
-0.0057995,0.0026745,0.0015425,0.00024704,1
-0.0057729,-0.00039256,-0.0013218,0.00032026,1
-0.005781,-0.00084574,-0.00087135,-9.579e-05,1
-0.0058338,0.0011659,-0.00067648,-0.00063552,1
-0.005851,-0.0006418,6.6009e-05,-0.00020861,1
-0.0058704,-0.0023955,0.00032706,-0.00023595,1
-0.0058531,0.00036623,-0.0016137,0.00020215,1
-0.0058656,-6.8229e-06,-2.304e-05,1.3968e-06,1
-0.0058155,0.00089169,0.00044144,0.00060026,1
-0.0057877,0.0015045,-0.00069704,0.00033065,1
-0.0057751,-0.0023466,0.00058736,0.00015136,1
-0.0057564,-0.00072603,-0.00097386,0.00022432,1
-0.0057858,0.001229,-0.00061259,-0.00035853,1
-0.0058728,0.00023571,-0.00012003,-0.0010238,1
-0.0059,-0.0012364,-0.00047658,-0.00032699,1
-0.0059365,0.0023009,0.00041487,-0.00044785,1
-0.0059411,-0.0011167,-0.0016444,-5.3741e-05,1
-0.0058653,-0.0014603,0.00063237,0.000941,1
-0.0058311,0.0021136,0.0026303,0.00039865,1
-0.0057965,4.0836e-05,-0.00055701,0.0004205,1
-0.005822,0.00055351,0.0013068,-0.00030146,1
-0.0058345,-0.00064201,-0.00025879,-0.00015053,1
-0.0058383,-0.00078391,-0.00057503,-4.4666e-05,1
-0.0058645,0.0003863,0.0011936,-0.00031433,1
-0.0058284,0.0011013,-0.0025447,0.00043638,1
-0.0058188,-0.0012711,-0.00032381,0.00011464,1
-0.0058208,7.4991e-05,2.4333e-05,-2.3747e-05,1
-0.0058502,0.0005246,0.00043446,-0.00035153,1
-0.0058424,-0.0011702,1.3446e-06,9.3984e-05,1
-0.0058415,-0.00024538,0.00063387,1.0186e-05,1
-0.0057719,0.00019669,-0.00089956,0.00083674,1
-0.0057402,-0.00016723,0.001892,0.00038791,1
-0.0057245,0.0017928,5.6101e-06,0.00018426,1
-0.0057403,-0.0012047,-0.00064017,-0.00018995,1
-0.0058237,-0.00062316,0.000411,-0.001002,1
-0.0058707,0.001282,-0.002483,-0.00056381,1
-0.0058951,-0.00017162,0.00050849,-0.00029351,1
-0.0058559,-0.00078558,-3.7034e-05,0.00046687,1
-0.0058264,0.00024482,0.00053735,0.00035958,1
-0.0058298,0.00064235,0.00030099,-4.0161e-05,1
-0.005821,0.00059357,0.0012082,0.00010843,1
-0.005819,-0.002892,-0.000975,2.3731e-05,1
-0.0058422,0.0019261,0.00012959,-0.00027822,1
-0.0058305,-0.0011989,-0.00026636,0.00013928,1
-0.0057996,0.0013034,0.00037174,0.0003696,1
-0.0057973,0.00012479,-0.00058362,2.794e-05,1
-0.005832,0.0015865,0.00099644,-0.00041551,1
-0.0058643,-0.0014291,-0.0012009,-0.00038841,1
-0.0058515,-0.0010349,0.00025935,0.00015535,1
-0.0058419,2.4259e-05,-0.00053194,0.0001131,1
-0.0058286,1.4642e-05,0.00078489,0.00016212,1
-0.0057854,0.0017914,0.00070864,0.00051384,1
-0.0057722,-8.6463e-05,7.0477e-06,0.00015798,1
-0.0057779,-0.0010984,-5.4953e-06,-6.8509e-05,1
-0.005786,0.00052713,-0.00079546,-9.6596e-05,1
-0.0058318,-0.00076136,-0.00040356,-0.00054954,1
-0.0058382,-0.00011181,-0.00053772,-7.7337e-05,1
-0.0058333,-0.0010874,-0.00028334,5.9323e-05,1
-0.0058543,-0.00055649,0.0014089,-0.0002515,1
-0.0058626,0.0021979,-0.0013813,-9.9274e-05,1
-0.0058461,-0.00033214,0.00016357,0.00019717,1
-0.0058391,-0.0013018,-0.00092551,8.4235e-05,1
-0.005889,-0.00033321,0.003165,-0.00060654,1
-0.0058454,0.0020343,-0.0005739,0.00051928,1
-0.0058385,-0.0008103,-0.0015536,8.2286e-05,1
-0.0058397,0.00067592,0.00068503,-1.5107e-05,1
-0.0058186,-0.00062759,0.00029907,0.00025362,1
-0.0058782,0.00011216,-0.0003818,-0.00071601,1
-0.0058349,-0.0019337,-0.0026658,0.00051811,1
-0.0058175,0.0022263,0.0014586,0.0002092,1
-0.0058459,-0.00069947,0.001108,-0.00035022,1
-0.0058559,0.0006369,0.00013357,-0.0001169,1
-0.0058433,0.00043782,0.0020987,0.00015095,1
-0.0058026,0.00050998,6.1067e-06,0.00049358,1
-0.0057744,0.00015493,-0.0013469,0.00034143,1
-0.0057751,-0.0010579,-0.00011547,-7.7101e-06,1
-0.0057956,7.5501e-05,0.0011951,-0.00024332,1
-0.0057775,-0.0017909,-0.0024477,0.00021759,1
-0.0058594,0.0013275,-6.8518e-05,-0.0010093,1
-0.0058587,0.00070042,0.0009474,7.6037e-06,1
-0.0058956,-0.0012831,6.3015e-05,-0.00044284,1
-0.0058434,0.00049768,-2.6647e-06,0.00062713,1
-0.0057831,-0.0013981,-0.00038801,0.00072347,1
-0.0057606,-0.00103,-0.00029282,0.00027162,1
-0.0058138,0.0026256,0.001601,-0.00064821,1
-0.0057977,0.00034646,0.0017025,0.00019024,1
-0.0058381,-0.0015989,-0.0027289,-0.00048406,1
-0.0058744,0.001234,-0.00052523,-0.00043706,1
-0.0058568,-0.00028789,0.00014668,0.00020972,1
-0.0058411,0.00099491,0.00065492,0.00018904,1
-0.0058198,-0.0013387,0.00022294,0.00025597,1
-0.0058043,0.0030898,5.8005e-05,0.00018533,1
-0.0058569,-0.0022454,0.00096376,-0.00062969,1
-0.0058336,0.00056549,-0.0022184,0.00028159,1
-0.00583,-0.0022058,8.535e-05,4.3766e-05,1
-0.005808,0.0011647,0.001063,0.00026251,1
-0.0057802,0.00018422,-0.00025563,0.00033036,1
-0.0058027,-0.0011533,0.00030533,-0.0002725,1
-0.0058414,-0.00084477,-0.00099808,-0.00046365,1
-0.0058524,0.0017052,-0.00095875,-0.00013449,1
-0.0058397,0.0014085,0.0009996,0.00014813,1
-0.0058025,-0.0025705,-0.00055475,0.00045133,1
-0.005817,0.00067453,0.00053518,-0.00017393,1
-0.0058461,0.00013839,9.6966e-05,-0.00034539,1
-0.0058554,0.00077555,0.00041502,-0.00011103,1
-0.0058561,-0.00036648,-0.00078135,-8.28e-06,1
-0.0058636,4.8807e-05,0.00059948,-9.0036e-05,1
-0.0058589,0.00013704,-0.0014883,5.5818e-05,1
-0.0058309,-0.00017569,0.0006656,0.00033604,1
-0.0058055,0.0007822,0.00070028,0.00030429,1
-0.0058495,-0.00049936,-0.00088967,-0.00052609,1
-0.0059045,0.00015039,0.00055011,-0.00065978,1
-0.0058908,0.00020475,-0.00028564,0.00016415,1
-0.0059163,-0.00027943,0.0010379,-0.00030748,1
-0.0058506,2.3894e-05,-0.0009171,0.00079365,1
-0.0058438,-0.0013038,0.0001601,8.0707e-05,1
-0.0057952,0.002989,0.00066138,0.00058243,1
-0.0057795,-0.0040351,-0.0013116,0.00018889,1
-0.0057858,0.0014331,0.00054266,-7.4894e-05,1
-0.0058263,-0.00080054,-0.00025262,-0.00048795,1
-0.0058332,0.0017257,0.00029793,-8.2902e-05,1
-0.0058286,-0.00066619,-2.8286e-05,5.6154e-05,1
-0.0058359,0.0012467,-0.00093948,-8.6818e-05,1
-0.0058161,-0.00076495,0.0012276,0.00023656,1
-0.0058311,0.00067201,8.9559e-05,-0.00017878,1
-0.0058263,-0.0027929,-0.0010489,5.7611e-05,1
-0.0057941,0.0021364,0.0011384,0.00039774,1
-0.0058038,-2.968e-06,-8.7623e-06,1.0889e-06,1
-0.0058062,0.0015404,-0.00037602,-2.988e-05,1
-0.0058127,-0.002002,-0.0010493,-7.7811e-05,1
-0.0058002,0.00026002,-0.00073377,0.00015035,1
-0.0058103,-0.00013027,0.0010828,-0.00012154,1
-0.0058903,0.0017289,-0.0013337,-0.00095983,1
-0.0058843,-0.0016255,0.0003738,7.2082e-05,1
-0.005878,-3.2781e-05,0.0003362,7.5171e-05,1
-0.0058477,0.00015952,0.00042493,0.00036417,1
-0.0058311,0.00090493,-0.00053386,0.0001986,1
-0.0057848,-0.00065578,0.0008679,0.00055691,1
-0.0057795,-0.0014377,-0.00016747,6.4255e-05,1
-0.0057608,-0.00015956,-0.0012679,0.00022234,1
-0.0058228,0.0025754,0.0021028,-0.00074226,1
-0.0058169,-0.00097645,-0.0013138,7.1219e-05,1
-0.0058621,-0.0012373,0.00055501,-0.00054149,1
-0.0058676,0.0017361,-0.00075394,-6.6583e-05,1
-0.0058484,-0.000269,0.00095407,0.00022771,1
-0.0057913,-0.0019441,-0.0019243,0.00069001,1
-0.0058028,-0.00088136,0.00075146,-0.00013749,1
-0.005798,0.0031074,0.00068358,5.7625e-05,1
-0.0058416,-0.00055836,0.0016151,-0.00052274,1
-0.005846,-0.00078747,-0.00056817,-5.3604e-05,1
-0.0058304,0.00042468,-0.00022583,0.00018727,1
-0.0058461,-0.0011339,-0.00065589,-0.00018864,1
-0.0058562,0.0013065,-0.00040237,-0.00012056,1
-0.005811,-0.00017745,-0.0017925,0.00054372,1
-0.0058474,-0.00044275,0.0035741,-0.00043544,1
-0.0058719,0.001024,-0.001253,-0.0002957,1
-0.0058927,-0.0013023,6.6846e-06,-0.0002556,1
-0.0058756,0.00074649,-0.0001042,0.00019955,1
-0.0058195,-0.00030396,0.0012282,0.00067184,1
-0.005786,-0.0010245,-0.0023425,0.00040304,1
-0.0057804,0.0021485,0.00083159,6.7255e-05,1
-0.0057832,-0.0021618,0.00051348,-3.4137e-05,1
-0.00582,0.0022285,-0.00012683,-0.00043874,1
-0.0058399,-0.001479,-0.00088291,-0.00023779,1
-0.0058661,-7.3274e-05,0.00073213,-0.00031667,1
-0.0058135,-0.00040357,-0.00069019,0.00062991,1
-0.0057932,0.0009307,0.0007115,0.00024307,1
-0.005805,-0.00039303,0.00032527,-0.00014172,1
-0.0058034,0.0015252,0.0008201,1.9198e-05,1
-0.0058012,-0.0023421,-0.00094426,2.6595e-05,1
-0.0057862,0.0011518,0.0004474,0.00018009,1
-0.0058252,-0.0030759,-0.0015505,-0.00046797,1
-0.0058542,0.0027136,0.0010674,-0.00034744,1
-0.0058736,-0.00014822,0.00054824,-0.00023332,1
-0.0058649,-0.00071627,-0.00018308,0.00010444,1
