1534866317248979642,-0.496932, 0.0949031, -0.0684181, -0.0114533, 0.0281184, -0.00362667, -0.0345371, 0.00519219, 0.00531304, 0.00503152, -0.00247982, 0.00369967, 0.00503152, -0.00247982, 0.00369967, -0.161193, -0.104824, 9.73855
1534866317298751136,-0.497676, 0.0951859, -0.0717957, -0.0113674, 0.02809, -0.0035898, -0.0377393, 0.00651366, 0.0021498, -0.00637628, -0.000673963, 0.000478863, -0.00637628, -0.000673963, 0.000478863, -0.379567, -0.0505275, 9.78258
1534866317348777845,-0.498009, 0.095306, -0.0770931, -0.0112468, 0.0281373, -0.00339178, -0.0322426, 0.00222278, 0.0020139, 0.00260639, -0.00173164, -0.0125732, 0.00260639, -0.00173164, -0.0125732, -0.319058, -0.105844, 9.78883
1534866317398390020,-0.49734, 0.0951576, -0.0795183, -0.0112177, 0.028034, -0.00344002, -0.0273841, 0.00456245, -0.000328766, 0.00994293, -0.00211052, -0.00310531, 0.00994293, -0.00211052, -0.00310531, -0.16549, -0.080922, 9.60354
1534866317448490293,-0.496778, 0.095276, -0.0813876, -0.0111352, 0.0281498, -0.00333144, -0.0217733, 0.00730664, -0.00258579, 0.00152136, 0.0082782, -0.0014999, 0.00248292, -0.00770264, 0.00526273, -0.181109, -0.131476, 9.70843
1534866317498334724,-0.496222, 0.0957748, -0.083307, -0.0110567, 0.0281576, -0.00330525, -0.0228157, 0.0139906, -0.00286505, 0.00590052, -0.00615926, -0.000605897, 0.00590052, -0.00615926, -0.000605897, -0.800942, -0.704212, 9.77322
1534866317548416779,-0.495912, 0.0963217, -0.0842663, -0.0111397, 0.0280927, -0.00347879, -0.0222852, 0.0170641, -0.00393342, -0.00835859, -0.00505567, -0.0122289, -0.00835859, -0.00505567, -0.0122289, -0.258543, 0.0246753, 9.86838
1534866317598384539,-0.494396, 0.0971402, -0.0850637, -0.0110915, 0.0281136, -0.00349459, -0.0146041, 0.0229267, -0.0110509, 0.00491057, 0.00478611, 0.00866821, 0.00850657, -0.00103083, 0.0127588, -0.179821, -0.158151, 9.73689
1534866317648410494,-0.491773, 0.0986299, -0.0856709, -0.0109272, 0.0285278, -0.0031597, -0.00897749, 0.0286542, -0.0145261, -0.00597408, -0.000858738, -0.00515576, -0.00597408, -0.000858738, -0.00515576, -0.182475, -0.06549, 9.70531
1534866317698430930,-0.490339, 0.0998847, -0.0857937, -0.0108765, 0.0285068, -0.00305044, -0.0084995, 0.0293593, -0.013441, -0.00608511, -0.00218057, 0.00304326, -0.00176183, -0.00295798, -0.00406706, -0.100814, -0.140871, 9.77143
1534866317748526683,-0.488386, 0.101627, -0.0856432, -0.010854, 0.0284662, -0.00306617, -0.0112892, 0.0319415, -0.0134973, -0.00587461, -0.011559, 0.0100771, -0.00587461, -0.011559, 0.0100771, -0.267323, -0.1274, 9.7787
1534866317798532419,-0.486748, 0.102907, -0.0854506, -0.010778, 0.0285266, -0.00298229, -0.00962176, 0.032471, -0.0171431, 0.00764162, 0.00299498, 0.00136226, 0.010138, -0.0139014, -0.0132163, -0.15479, -0.0503455, 9.67261
1534866317848652807,-0.485006, 0.105053, -0.0856482, -0.0107436, 0.0285284, -0.00315354, -0.00714616, 0.033271, -0.0197834, -0.00476608, 0.00867308, 0.000393751, -0.00476608, 0.00867308, 0.000393751, -0.392271, -0.0826919, 9.65027
1534866317898593184,-0.483969, 0.107178, -0.0864276, -0.0106544, 0.0285978, -0.00300393, -0.0128537, 0.0430014, -0.0208057, 0.00174607, 0.00240285, 0.0139675, 0.00174607, 0.00240285, 0.0139675, -0.287506, -0.133312, 9.77799
1534866317948342365,-0.483067, 0.11034, -0.0870093, -0.0105523, 0.0286101, -0.00298044, -0.00939894, 0.0435092, -0.0204872, 0.0154796, 0.00258034, -0.00566078, 0.0154796, 0.00258034, -0.00566078, -0.195861, -0.100348, 9.84025
1534866317998632965,-0.481572, 0.111346, -0.0876634, -0.0106249, 0.0285384, -0.00311438, -0.0075636, 0.0442432, -0.0225392, -0.000583469, -0.00469002, -0.0120076, -0.000583469, -0.00469002, -0.0120076, -0.0829693, -0.0809641, 9.74427
