60,-0.55146,-1.946,-101.31,0.13543,0.047125,-0.010082,-71,17,-990,1,4.0909,10267,10263,0.020561,0.0023224,0.018442
61,-0.53791,-1.9486,-101.31,0.17691,0.071013,0.0061732,-70,17,-992,1,4.0863,10268,10264,0.036339,0.0050809,0.031334
62,0.0041076,14.849,-101.19,-0.00049164,0.059351,0.049552,244,0,-969,0,220.5,10460,10239,0.0035227,0.0059779,0.0024556
63,-0.51065,-1.9409,-101.32,0.26465,0.092242,-0.0063969,-69,16,-993,1,4.0277,10269,10266,0.078548,0.0085496,0.07008
64,-0.46026,-1.9401,-101.33,0.32573,0.075444,-0.0066167,-68,16,-993,1,3.976,10272,10268,0.11179,0.0057356,0.10614
65,-0.40294,-1.9422,-101.34,0.3127,0.066324,0.032853,-66,15,-993,1,3.9347,10273,10270,0.10218,0.0054782,0.09886
66,-0.35414,-1.9459,-101.34,0.29447,0.098508,0.078983,-65,15,-993,1,3.912,10273,10269,0.096418,0.015942,0.092953
67,-0.30665,-1.9531,-101.33,0.2755,0.1129,0.10892,-64,15,-994,1,3.9085,10271,10267,0.088643,0.024608,0.087761
68,-0.27593,-1.941,-101.31,0.20828,0.15797,0.12195,-62,15,-995,1,3.8437,10267,10264,0.068336,0.039828,0.058251
69,-0.2508,-1.9126,-101.29,0.23286,0.19079,0.12319,-62,15,-996,1,3.7208,10263,10259,0.090625,0.051577,0.069401
70,-1.0048,-0.72829,-112.98,-0.13441,-0.10813,0.10771,-1,26,-990,2,1.54,12765,12766,0.02976,0.023295,0.029669
71,-0.21381,-1.8889,-101.27,0.23164,0.14848,0.12754,-60,15,-996,1,3.6137,10259,10255,0.075701,0.038313,0.069922
72,-0.18402,-1.8719,-101.25,0.1819,0.13208,0.14519,-60,15,-996,1,3.5381,10254,10251,0.050534,0.038524,0.054168
73,-0.17516,-1.8446,-101.21,0.082053,0.15707,0.19536,-59,15,-996,1,3.4332,10247,10243,0.031403,0.062835,0.044897
74,0.0052881,14.85,-101.19,0.005233,0.041658,0.060151,244,0,-969,0,220.52,10459,10239,0.0017628,0.0053535,0.0036455
75,-0.18623,-1.8175,-101.17,0.059616,0.14428,0.1946,-57,15,-996,1,3.3381,10238,10235,0.02437,0.058687,0.041425
